lead_id,club_name,contact_email,country,signup_date,channel,campaign_id,lead_score
4396,Local FC 4,local.fc.4.472@example.com,Canada,2025-08-13,referral,10,51
4397,Local FC 29,LOCAL.FC.29.826@CLUBMAIL.CO,France,2025-04-23,facebook,4,54
4398,Local FC 139,local.fc.139.635@hotmail.com,USA,2025-10-11,partnership,1,23
4399,Newcastle United,newcastle.united.426@hotmail.com,Wales,2025-07-12,referral,2,77
4400,Local FC 8,local.fc.8.29@example.com,Brazil,2024-11-07,facebook,4,83
4401,Local FC 126,local.fc.126.984@example.com,Scotland,2025-08-24,paid_search,4,36
4402,Local FC 102,,Ireland,2025-02-21,referral,10,72
4403,West Ham United,west.ham.united.418@example.com,Brazil,2025-03-06,paid_search,8,19
4404,Local FC 89,local.fc.89.166@example.com,Germany,2025-08-31,partnership,6,59
4405,Local FC 86,local.fc.86.957@contacts.org,Ireland,2025-02-22,partnership,6,75
4406,Local FC 173,notanemail,Canada,2025-04-11,partnership,10,66
4407,Local FC 94,notanemail,Germany,2025-04-20,partnership,1,73
4408,Local FC 192,local.fc.192.562@example.com,Germany,2025-03-19,facebook,8,-999
4409,Local FC 116,local.fc.116.775@hotmail.com,Wales,2025-06-08,organic,7,61
4410,Local FC 115,notanemail,Germany,2025-02-23,organic,5,65
4411,Local FC 183,LOCAL.FC.183.389@CLUBMAIL.CO,France,2025-03-09,partnership,8,86
4412,Local FC 191,local.fc.191.993@clubmail.co,Spain,2025-03-25,organic,4,47
4413,Local FC 161,local.fc.161.850@clubmail.co,England,2024-12-29,partnership,7,32
4414,Local FC 122,notanemail,India,2025-09-30,referral,10,66
4415,Local FC 155,local.fc.155.639@contacts.org,Germany,2025-02-18,partnership,6,35
4416,Local FC 159,local.fc.159.231@example.com,Brazil,2025-06-24,paid_search,6,47
4417,Local FC 105,local.fc.105.523@hotmail.com,England,2025-07-09,referral,3,78
4418,Local FC 167,local.fc.167.304@clubmail.co,Spain,2025-01-23,facebook,8,59
4419,Local FC 181,LOCAL.FC.181.623@CONTACTS.ORG,England,2023-02-30,facebook,2,33
4420,Local FC 72,,Brazil,2024-10-15,referral,9,71
4421,Local FC 87,local.fc.87.11@hotmail.com,USA,2025-08-08,organic,6,74
4422,Local FC 125,local.fc.125.15@contacts.org,Scotland,2025-05-11,email,7,54
4423,Local FC 85,local.fc.85.236@example.com,France,2025-03-02,referral,7,45
4424,Local FC 8,local.fc.8.391@example.com,France,2025-06-19,email,5,-999
4425,Local FC 75,local.fc.75.432@gmail.com,India,2025-07-10,referral,7,73
4426,Local FC 25,local.fc.25.599@hotmail.com,Canada,2024-08-13,referral,7,44
4427,Local FC 60,local.fc.60.578@clubmail.co,USA,2025-10-15,organic,8,19
4428,Local FC 100,local.fc.100.508@hotmail.com,Spain,2025-05-23,paid_search,6,46
4429,Local FC 78,local.fc.78.259@gmail.com,Germany,2025-04-02,organic,10,62
4430,Local FC 198,local.fc.198.291@gmail.com,Brazil,2025-10-24,partnership,8,23
4431,Local FC 143,local.fc.143.378@contacts.org,India,2025-03-21,organic,8,62
4432,Local FC 194,local.fc.194.519@contacts.org,England,2025-06-30,referral,6,26
4433,Local FC 29,local.fc.29.954@hotmail.com,Wales,2025-02-25,email,4,85
4434,Local FC 152,local.fc.152.319@contacts.org,Spain,2025-03-24,organic,10,43
4435,Local FC 184,local.fc.184.159@gmail.com,Scotland,2025-04-25,referral,6,32
4436,Local FC 31,local.fc.31.213@contacts.org,Germany,2024-12-04,facebook,10,61
4437,Watford,watford.136@example.com,Wales,2025-10-01,email,8,53
4438,Local FC 74,local.fc.74.927@example.com,Wales,2025-02-26,partnership,10,53
4439,Arsenal,arsenal.211@contacts.org,Wales,2025-06-09,partnership,8,35
4440,Local FC 139,local.fc.139.255@example.com,USA,2025-02-11,paid_search,7,47
4441,Local FC 85,local.fc.85.299@contacts.org,Brazil,2025-08-08,referral,8,52
4442,Local FC 12,local.fc.12.458@clubmail.co,Spain,2024-12-15,referral,7,52
4443,Local FC 128,local.fc.128.207@example.com,USA,2024-08-31,paid_search,6,68
4444,Local FC 193,local.fc.193.835@contacts.org,Canada,2025-03-15,facebook,10,57
4445,Local FC 39,local.fc.39.215@contacts.org,Scotland,2025-05-11,email,1,54
4446,Local FC 12,LOCAL.FC.12.612@HOTMAIL.COM,England,2025-06-13,paid_search,5,70
4447,Local FC 122,local.fc.122.327@hotmail.com,Scotland,2025-09-10,referral,8,38
4448,Tottenham Hotspur,tottenham.hotspur.162@contacts.org,England,2025-10-06,organic,3,100
4449,Local FC 133,local.fc.133.630@example.com,Ireland,2025-02-16,organic,6,66
4450,Local FC 9,local.fc.9.97@hotmail.com,Scotland,2025-09-27,facebook,5,72
4451,Local FC 129,local.fc.129.13@gmail.com,Ireland,2025-05-18,partnership,10,64
4452,Local FC 78,local.fc.78.421@clubmail.co,Wales,2025-09-15,facebook,8,63
4453,Local FC 107,local.fc.107.983@example.com,Brazil,2025-06-30,partnership,8,44
4454,Local FC 18,local.fc.18.812@contacts.org,France,2025-01-19,paid_search,6,29
4455,Sheffield United,sheffield.united.492@clubmail.co,USA,2025-02-11,partnership,10,73
4456,Tottenham Hotspur,tottenham.hotspur.578@example.com,Germany,2025-09-02,paid_search,7,43
4457,Local FC 89,local.fc.89.547@contacts.org,France,2025-06-02,referral,7,65
4458,Local FC 188,local.fc.188.977@hotmail.com,England,2025-05-23,referral,10,68
4459,Local FC 97,local.fc.97.200@clubmail.co,Wales,2024-08-28,organic,8,49
4460,Burnley,BURNLEY.494@CONTACTS.ORG,Canada,2025-10-08,facebook,4,76
4461,Local FC 107,local.fc.107.536@clubmail.co,India,2024-09-08,paid_search,10,67
4462,Sheffield United,sheffield.united.339@contacts.org,Ireland,2025-10-01,paid_search,3,-999
4463,Local FC 15,local.fc.15.39@hotmail.com,Canada,2025-10-05,paid_search,8,72
4464,Local FC 121,local.fc.121.299@clubmail.co,Brazil,2025-11-07,email,2,53
4465,Local FC 182,local.fc.182.59@example.com,India,2025-09-19,paid_search,8,62
4466,Local FC 169,local.fc.169.614@contacts.org,Germany,2025-06-22,facebook,5,63
4467,Local FC 144,local.fc.144.558@gmail.com,England,2025-04-28,organic,7,40
4468,Local FC 170,local.fc.170.56@contacts.org,Wales,2025-02-03,organic,3,59
4469,Local FC 142,local.fc.142.724@hotmail.com,Ireland,2025-09-17,paid_search,5,104
4470,Local FC 9,LOCAL.FC.9.271@CLUBMAIL.CO,Spain,2025-02-24,email,2,56
4471,Aston Villa,aston.villa.941@example.com,France,2024-10-15,paid_search,4,96
4472,Local FC 25,local.fc.25.80@contacts.org,Wales,2025-05-22,email,9,66
4473,Local FC 83,local.fc.83.300@hotmail.com,Wales,2025-09-17,paid_search,7,57
4474,Local FC 102,local.fc.102.814@gmail.com,Spain,2025-05-29,organic,5,63
4475,Local FC 66,local.fc.66.30@example.com,England,2025-03-16,organic,8,71
4476,Local FC 196,local.fc.196.829@clubmail.co,France,2025-03-29,paid_search,6,35
4477,Local FC 74,local.fc.74.371@gmail.com,Canada,2025-09-10,organic,3,49
4478,Local FC 19,local.fc.19.101@example.com,France,2025-06-10,organic,6,81
4479,Local FC 24,local.fc.24.457@hotmail.com,Canada,2025-10-11,facebook,5,52
4480,Local FC 129,local.fc.129.155@contacts.org,Canada,2024-12-19,referral,7,54
4481,Local FC 139,local.fc.139.357@contacts.org,Germany,2025-02-26,referral,10,57
4482,Local FC 99,local.fc.99.947@example.com,Scotland,2025-03-27,email,9,55
4483,Local FC 189,local.fc.189.325@hotmail.com,Scotland,2025-01-28,facebook,3,29
4484,Local FC 22,local.fc.22.513@gmail.com,Spain,2025-06-21,email,6,65
4485,Local FC 93,local.fc.93.482@hotmail.com,Spain,2025-02-16,organic,10,89
4486,Local FC 127,local.fc.127.329@gmail.com,Canada,2025-06-25,organic,10,89
4487,Local FC 102,notanemail,Scotland,2025-08-02,email,3,86
4488,Local FC 84,local.fc.84.212@gmail.com,Scotland,2025-01-07,partnership,1,41
4489,Local FC 13,local.fc.13.976@example.com,Scotland,2025-03-20,email,9,58
4490,Local FC 22,local.fc.22.390@hotmail.com,Spain,2025-02-03,organic,9,55
4491,Aston Villa,aston.villa.953@gmail.com,Wales,2025-06-14,email,5,87
4492,Local FC 166,local.fc.166.873@contacts.org,Spain,2025-05-15,paid_search,3,76
4493,Local FC 50,local.fc.50.863@hotmail.com,USA,2025-06-02,facebook,3,93
4494,Local FC 149,local.fc.149.541@contacts.org,England,2025-08-04,partnership,4,47
4495,Local FC 89,local.fc.89.82@clubmail.co,France,2024-09-30,organic,7,51
4496,Local FC 38,local.fc.38.719@example.com,Spain,2024-09-19,partnership,3,77
4497,Local FC 89,local.fc.89.294@hotmail.com,Ireland,2025-05-23,organic,5,23
4498,Local FC 91,LOCAL.FC.91.441@CLUBMAIL.CO,Spain,2025-05-04,organic,5,62
4499,Local FC 5,local.fc.5.669@hotmail.com,Canada,2024-11-19,facebook,4,91
4500,Local FC 171,local.fc.171.13@hotmail.com,Canada,2025-08-05,organic,7,76
4501,Local FC 144,local.fc.144.329@contacts.org,Scotland,2025-01-14,referral,6,81
4502,Local FC 185,local.fc.185.713@hotmail.com,Spain,2025-02-21,partnership,8,21
4503,Local FC 53,local.fc.53.229@contacts.org,Canada,2025-05-23,referral,8,36
4504,Local FC 101,local.fc.101.437@example.com,Germany,2025-05-30,paid_search,6,79
4505,Leicester City,leicester.city.261@contacts.org,Ireland,2025-03-20,email,9,82
4506,Tottenham Hotspur,tottenham.hotspur.571@gmail.com,Canada,2025-03-15,organic,7,34
4507,Local FC 169,local.fc.169.807@hotmail.com,India,2025-06-18,facebook,6,62
4508,Local FC 104,local.fc.104.458@hotmail.com,Brazil,2025-05-31,organic,6,40
4509,Local FC 82,local.fc.82.295@example.com,Scotland,2025-10-10,organic,10,45
4510,Local FC 133,local.fc.133.742@clubmail.co,France,2025-05-29,paid_search,8,73
4511,Local FC 170,local.fc.170.754@example.com,Brazil,2025-04-05,paid_search,2,92
4512,Local FC 3,local.fc.3.472@hotmail.com,Wales,2025-09-23,referral,5,77
4513,Local FC 19,local.fc.19.190@hotmail.com,Wales,2025-04-25,facebook,7,73
4514,Local FC 157,local.fc.157.775@hotmail.com,Wales,2025-07-02,partnership,3,81
4515,Local FC 98,local.fc.98.179@clubmail.co,Ireland,2025-03-21,paid_search,9,46
4516,Local FC 32,local.fc.32.261@contacts.org,Canada,2025-05-03,facebook,9,55
4517,Local FC 165,local.fc.165.609@example.com,Scotland,2025-02-22,facebook,7,36
4518,Local FC 147,local.fc.147.147@gmail.com,Canada,2025-05-06,facebook,10,67
4519,Local FC 126,local.fc.126.657@clubmail.co,India,2025-04-27,facebook,1,86
4520,Local FC 72,local.fc.72.991@example.com,Spain,2025-01-13,partnership,4,59
4521,Local FC 181,local.fc.181.153@hotmail.com,Scotland,2025-04-01,email,9,65
4522,Local FC 155,local.fc.155.246@gmail.com,Canada,2025-03-06,organic,3,23
4523,Local FC 42,local.fc.42.193@gmail.com,England,2025-06-13,paid_search,9,30
4524,Local FC 47,local.fc.47.795@example.com,Scotland,2024-11-04,paid_search,9,58
4525,Local FC 35,LOCAL.FC.35.929@HOTMAIL.COM,Ireland,2025-05-29,referral,7,77
4526,Local FC 173,local.fc.173.783@contacts.org,India,2025-03-03,organic,5,37
4527,Local FC 44,local.fc.44.451@example.com,India,2025-05-11,paid_search,4,53
4528,Local FC 12,local.fc.12.568@gmail.com,England,2025-10-04,referral,6,46
4529,Liverpool FC,liverpool.fc.110@example.com,USA,2025-05-27,referral,2,57
4530,Local FC 58,local.fc.58.824@example.com,USA,2025-11-10,partnership,1,83
4531,Local FC 52,local.fc.52.557@contacts.org,Ireland,2025-05-16,email,4,60
4532,Norwich City,norwich.city.863@example.com,USA,2025-03-06,email,5,44
4533,Sheffield United,sheffield.united.532@clubmail.co,Spain,2025-02-27,referral,4,52
4534,Local FC 166,notanemail,Wales,2025-09-04,referral,7,71
4535,Local FC 147,local.fc.147.953@example.com,Spain,2024-10-05,email,10,74
4536,Local FC 104,local.fc.104.528@example.com,USA,2024-12-23,organic,6,49
4537,Local FC 76,local.fc.76.827@clubmail.co,England,2025-10-25,email,4,89
4538,Local FC 78,local.fc.78.715@contacts.org,Ireland,2024-07-18,organic,9,90
4539,Local FC 6,local.fc.6.107@gmail.com,Germany,2025-06-18,partnership,8,36
4540,Local FC 37,local.fc.37.862@hotmail.com,Ireland,2025-09-28,email,8,26
4541,Local FC 107,,USA,2025-05-17,referral,10,92
4542,Local FC 142,local.fc.142.595@gmail.com,England,2025-05-21,facebook,2,66
4543,Local FC 75,local.fc.75.401@gmail.com,Spain,2024-10-21,paid_search,5,51
4544,Local FC 124,local.fc.124.809@contacts.org,France,2024-07-21,facebook,2,99
4545,Local FC 194,local.fc.194.225@example.com,USA,2025-05-20,referral,10,48
4546,Local FC 143,local.fc.143.929@gmail.com,India,2025-01-24,facebook,9,53
4547,Local FC 103,local.fc.103.713@example.com,Brazil,2025-10-10,organic,5,85
4548,Local FC 126,local.fc.126.957@contacts.org,France,2024-11-12,facebook,5,63
4549,Local FC 161,local.fc.161.458@example.com,England,2025-10-25,facebook,10,35
4550,Local FC 47,local.fc.47.944@clubmail.co,Germany,2025-04-16,email,8,50
4551,Local FC 104,,England,2025-06-18,organic,9,80
4552,Local FC 167,local.fc.167.612@contacts.org,England,2025-01-19,organic,1,87
4553,Local FC 38,local.fc.38.756@gmail.com,Canada,2025-09-17,email,2,53
4554,Tottenham Hotspur,tottenham.hotspur.444@clubmail.co,England,2025-01-15,organic,7,68
4555,Arsenal,arsenal.423@clubmail.co,India,2024-09-29,email,6,68
4556,Local FC 183,local.fc.183.370@example.com,Brazil,2024-08-16,referral,5,70
4557,Local FC 135,local.fc.135.455@clubmail.co,Ireland,2024-12-04,referral,2,53
4558,Brighton & Hove Albion,brighton.and.hove.albion.520@example.com,Scotland,2025-04-29,email,8,78
4559,Local FC 71,local.fc.71.377@clubmail.co,Spain,2024-09-18,paid_search,8,74
4560,Local FC 8,local.fc.8.871@gmail.com,Scotland,2025-05-13,partnership,7,87
4561,Local FC 51,local.fc.51.678@contacts.org,Scotland,2025-08-03,partnership,4,31
4562,Brighton & Hove Albion,brighton.and.hove.albion.254@hotmail.com,USA,2025-01-26,organic,7,60
4563,Local FC 22,local.fc.22.943@contacts.org,France,2025-02-06,facebook,6,61
4564,Local FC 74,local.fc.74.258@example.com,Canada,2025-02-11,referral,2,43
4565,Local FC 39,local.fc.39.815@gmail.com,Wales,2025-02-11,facebook,7,79
4566,Local FC 171,local.fc.171.610@clubmail.co,India,2024-11-12,email,3,100
4567,Local FC 172,local.fc.172.938@example.com,India,2025-03-28,facebook,10,65
4568,Leeds United,leeds.united.872@example.com,France,2025-11-04,paid_search,7,49
4569,Local FC 184,local.fc.184.516@clubmail.co,USA,2025-05-29,paid_search,1,81
4570,Local FC 151,local.fc.151.586@contacts.org,Brazil,2025-07-26,organic,4,75
4571,Local FC 63,local.fc.63.876@hotmail.com,Wales,2025-05-02,referral,3,56
4572,Local FC 127,local.fc.127.436@contacts.org,England,2025-03-28,partnership,6,52
4573,Local FC 131,local.fc.131.859@hotmail.com,Canada,2025-07-01,partnership,6,25
4574,Local FC 137,local.fc.137.866@contacts.org,Germany,2025-06-05,email,1,50
4575,Local FC 95,local.fc.95.669@gmail.com,India,2025-07-13,partnership,9,68
4576,Local FC 152,local.fc.152.877@contacts.org,USA,2025-01-29,organic,7,64
4577,Local FC 50,local.fc.50.948@contacts.org,England,2024-12-13,partnership,10,71
4578,Local FC 2,local.fc.2.656@clubmail.co,India,2025-06-12,referral,8,50
4579,Local FC 63,local.fc.63.646@clubmail.co,Spain,2025-03-19,partnership,5,71
4580,Local FC 121,local.fc.121.671@clubmail.co,Canada,2024-10-18,email,10,83
4581,Local FC 192,notanemail,Germany,2025-07-16,organic,10,57
4582,Local FC 125,local.fc.125.165@hotmail.com,Wales,2025-01-28,referral,9,81
4583,Local FC 141,local.fc.141.689@hotmail.com,England,2024-12-21,partnership,7,58
4584,Local FC 123,local.fc.123.754@clubmail.co,France,2025-10-24,organic,10,40
4585,Local FC 41,local.fc.41.807@contacts.org,France,2025-03-24,partnership,9,66
4586,Local FC 59,local.fc.59.986@hotmail.com,Ireland,2025-10-02,partnership,10,60
4587,Local FC 73,local.fc.73.106@contacts.org,USA,2025-02-02,email,4,36
4588,Local FC 155,local.fc.155.295@hotmail.com,Scotland,2024-11-28,email,2,52
4589,Local FC 30,notanemail,USA,2024-11-06,paid_search,9,49
4590,Local FC 68,local.fc.68.76@clubmail.co,Brazil,2025-09-22,organic,8,50
4591,Local FC 103,LOCAL.FC.103.48@HOTMAIL.COM,Ireland,2025-05-15,partnership,2,52
4592,Local FC 59,,USA,2025-06-01,facebook,4,66
4593,Local FC 40,local.fc.40.777@contacts.org,Scotland,2025-05-25,referral,8,58
4594,Manchester United,manchester.united.930@contacts.org,Canada,2025-10-09,partnership,3,67
4595,Local FC 25,local.fc.25.254@clubmail.co,Wales,2025-05-14,referral,3,92
4596,Local FC 99,local.fc.99.605@gmail.com,Canada,2025-09-10,paid_search,10,23
4597,Aston Villa,aston.villa.61@hotmail.com,France,2025-02-04,email,8,66
4598,Local FC 155,local.fc.155.971@example.com,Brazil,2025-09-20,partnership,9,29
4599,Local FC 34,local.fc.34.907@clubmail.co,Brazil,2024-09-28,referral,10,88
4600,Local FC 57,local.fc.57.643@contacts.org,England,2025-06-22,partnership,9,50
4601,Local FC 195,local.fc.195.812@contacts.org,Ireland,2024-09-11,organic,7,50
4602,Local FC 72,local.fc.72.455@clubmail.co,Canada,2025-07-09,partnership,3,54
4603,Local FC 59,local.fc.59.405@example.com,USA,2025-10-05,referral,9,25
4604,Local FC 42,local.fc.42.609@example.com,Brazil,2024-12-05,email,4,23
4605,Local FC 94,local.fc.94.552@contacts.org,England,2025-03-28,facebook,8,77
4606,Tottenham Hotspur,tottenham.hotspur.981@hotmail.com,Spain,2025-11-14,organic,5,41
4607,Local FC 171,LOCAL.FC.171.145@HOTMAIL.COM,Scotland,2024-11-13,partnership,1,70
4608,Local FC 98,local.fc.98.824@example.com,Ireland,2025-07-27,email,9,84
4609,Bournemouth,bournemouth.946@hotmail.com,Ireland,2024-11-14,facebook,8,65
4610,Local FC 62,local.fc.62.65@example.com,Scotland,2025-09-05,partnership,1,51
4611,Local FC 63,local.fc.63.978@clubmail.co,USA,2025-03-22,organic,9,56
4612,Local FC 158,local.fc.158.282@gmail.com,USA,2024-12-21,facebook,2,29
4613,Local FC 87,notanemail,USA,2025-11-08,paid_search,10,63
4614,Local FC 41,local.fc.41.86@contacts.org,Scotland,2025-07-09,partnership,10,47
4615,Local FC 55,local.fc.55.565@contacts.org,Wales,2025-10-01,partnership,3,60
4616,Local FC 154,local.fc.154.214@gmail.com,India,2025-05-09,email,6,73
4617,Local FC 84,local.fc.84.278@clubmail.co,England,2025-04-22,facebook,7,57
4618,Local FC 193,local.fc.193.32@gmail.com,Spain,2024-11-18,facebook,1,33
4619,Burnley,burnley.725@clubmail.co,India,2025-02-15,partnership,10,26
4620,Local FC 193,local.fc.193.819@contacts.org,USA,2025-08-27,email,10,35
4621,Local FC 136,local.fc.136.515@gmail.com,Wales,2025-01-12,facebook,5,58
4622,Local FC 101,local.fc.101.886@clubmail.co,India,2025-05-03,facebook,2,37
4623,Local FC 150,local.fc.150.747@example.com,Spain,2025-06-12,organic,6,44
4624,Local FC 170,local.fc.170.119@contacts.org,Scotland,2025-03-09,email,7,40
4625,Bournemouth,bournemouth.512@example.com,Germany,2024-10-27,email,10,26
4626,Local FC 24,LOCAL.FC.24.909@EXAMPLE.COM,Spain,2025-08-22,organic,5,93
4627,Local FC 52,local.fc.52.149@example.com,Canada,2025-07-01,organic,7,33
4628,Local FC 116,local.fc.116.839@clubmail.co,Brazil,2025-04-01,partnership,6,50
4629,Local FC 178,local.fc.178.971@contacts.org,Wales,2025-08-27,facebook,2,38
4630,Sheffield United,sheffield.united.154@example.com,USA,2024-04-09,email,10,54
4631,Local FC 149,local.fc.149.548@contacts.org,France,2025-09-09,facebook,5,89
4632,Local FC 128,local.fc.128.479@hotmail.com,Canada,2025-02-05,organic,9,44
4633,Local FC 61,local.fc.61.30@contacts.org,Scotland,2025-09-09,partnership,6,73
4634,Local FC 193,local.fc.193.761@clubmail.co,USA,2025-06-05,email,1,21
4635,Local FC 26,local.fc.26.543@clubmail.co,USA,2024-08-24,organic,10,51
4636,Local FC 91,local.fc.91.164@hotmail.com,Ireland,2024-10-04,facebook,4,85
4637,Local FC 131,local.fc.131.607@clubmail.co,Wales,2025-09-19,email,3,80
4638,Local FC 171,local.fc.171.977@contacts.org,Spain,2025-08-01,partnership,10,22
4639,Burnley,burnley.47@example.com,Spain,2025-06-30,facebook,8,67
4640,Local FC 141,local.fc.141.882@contacts.org,Canada,2025-07-05,paid_search,2,53
4641,Local FC 68,local.fc.68.99@hotmail.com,Brazil,2024-11-22,organic,10,62
4642,Local FC 106,local.fc.106.896@gmail.com,Canada,2025-08-28,email,9,74
4643,Local FC 164,local.fc.164.346@gmail.com,India,2025-04-04,organic,10,9
4644,Local FC 62,local.fc.62.447@contacts.org,India,2025-03-03,email,3,67
4645,Local FC 187,local.fc.187.765@example.com,England,2025-04-29,paid_search,10,77
4646,Local FC 43,local.fc.43.148@contacts.org,Wales,2025-08-04,facebook,8,66
4647,Local FC 51,local.fc.51.397@example.com,USA,2025-10-29,referral,1,68
4648,Local FC 99,local.fc.99.861@example.com,Spain,2024-08-01,organic,4,40
4649,Burnley,burnley.528@contacts.org,Ireland,2025-08-16,partnership,10,45
4650,Local FC 174,notanemail,France,2025-04-13,organic,1,38
4651,Local FC 38,local.fc.38.2@clubmail.co,Canada,2025-03-04,email,8,76
